,DATE,VOLUME,SOCIAL_VOLUME,SOCIAL_DOMINANCE,TWITTER_VOLUME,BEARISH_SENTIMENT,BULLISH_SENTIMENT,MARKET_DOMINANCE,MARKET_CAP
0,2020-11-01,15689848.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
1,2020-11-02,18187753.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
2,2020-11-03,22797496.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
3,2020-11-04,19267724.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
4,2020-11-05,26198378.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
5,2020-11-06,33318119.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
6,2020-11-07,31594311.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
7,2020-11-08,25228683.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
8,2020-11-09,24675366.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
9,2020-11-10,24000275.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
10,2020-11-11,23209011.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
11,2020-11-12,24161627.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
12,2020-11-13,27827023.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
13,2020-11-14,23564221.0,2753.432915921288,0.20159074698237583,2609.2220216606497,498.14981949458485,1698.7942238267149,0.47587387820929355,10068055011.859123
14,2020-11-15,22271117.0,684.0,0.3164439838632074,637.0,246.0,266.0,0.0186209239496491,87079223.0
15,2020-11-16,26470866.0,155.0,0.0394610888205462,112.0,36.0,50.0,0.0189385516829144,92260999.0
16,2020-11-17,22167906.0,161.0,0.0370540851553509,140.0,37.0,72.0,0.0182090172890336,93049306.0
17,2020-11-18,19443919.0,371.0,0.0888031442536466,347.0,26.0,274.0,0.017988351471908,91913574.0
18,2020-11-19,20301446.0,198.0,0.0657438182548668,182.0,10.0,143.0,0.0176633007551469,90033533.0
